Unnamed: 0,ListingKeyNumeric *,OriginatingSystemKey,ListingID,Geography,MLSAreaMajor,SubdivisionName,ElementarySchool,MiddleOrJuniorSchool,HighSchool,ClosePrice,LotSizeAcres,BuildingAreaTotal,YearBuilt,BasementYN,BathroomsTotalInteger,BathroomsFull,BathroomsHalf,WaterfrontYN,WaterfrontFeatures,PoolPrivateYN,GarageYN,AttachedGarageYN,CarportYN,GarageSpaces,FireplaceYN,FireplacesTotal,LivingArea,Stories,BedroomsTotal,CloseDate,Close_Year,Close_Month,ElemRating,MidRating
2839,1001675810,10287286,146966,University,(02) Central Tuscaloosa City,Hopson Owen,University Place,Westlawn,Central,499900,0,2098,1920,0,2,2,0,0,,0,0,0,0,0,1,0,2098,1,4,12/17/2021,2021,12,3,0
2840,1001703305,10287562,146977,Northport City,(06) Northport City,Brady Montgomery,Crestmont,Echols,Tuscaloosa County,250000,0,1633,1949,0,3,2.5,0.5,0,,0,0,0,0,0,0,0,1633,1,4,12/21/2021,2021,12,5,5
2841,1001712528,10288226,147007,South Tuscaloosa,(11) South Tuscaloosa County,Inverness,Englewood,Hillcrest Jr,Hillcrest,302000,0,2275,1999,0,2,2,0,0,,0,0,0,0,0,1,0,2275,1,4,12/15/2021,2021,12,6,5
2842,1001717290,10287726,146985,East Tuscaloosa,(03) East Tuscaloosa City,Bariwayne Circl,Arcadia,Eastwood,Bryant,209000,0,1722,1976,0,2,2,0,0,,0,1,0,1,2,1,0,1722,1,3,12/20/2021,2021,12,4,4
2843,1001756954,10289153,147034,North of River,(06) Northport City,Lakeview Manor,Walker,Northside,Northside,540000,0,2930,2018,0,5,4.5,0.5,0,,0,1,1,0,2,1,0,2930,0,5,12/15/2021,2021,12,7,6
2844,1001871163,10289962,147052,Northport City,(06) Northport City,Bristol Park,Huntington,Echols,Tuscaloosa County,415000,0,2391,2019,0,3,3,0,0,,0,1,1,0,2,1,0,2391,1,4,12/17/2021,2021,12,6,5
2845,1002454645,10291414,147099,County North,(14) Fayette County,,Walker,Northside,Northside,239900,4,1775,1959,0,3,2.5,0.5,0,,0,0,0,1,0,0,0,1775,1,3,1/13/2022,2022,1,7,6
2847,1002524536,10293288,147156,South Tuscaloosa,(11) South Tuscaloosa County,Chandler's Crossing,Englewood,Hillcrest Jr,Hillcrest,194000,0,1366,2004,0,2,2,0,0,,0,0,0,0,0,1,0,1366,1,3,1/12/2022,2022,1,6,5
2848,1002680887,10296019,147254,Northport City,(06) Northport City,The Vineyards,Vestavia,Collins Riverside,Tuscaloosa County,205900,0,1313,1987,0,2,2,0,0,,0,0,0,0,0,0,0,1313,1,2,12/30/2021,2021,12,7,3
2849,1002741525,10298262,147326,Midtown,(02) Central Tuscaloosa City,,University Place,Westlawn,Central,289900,0.41,3179,1940,1,3,3,0,0,,0,0,0,1,0,1,0,3179,2,5,12/17/2021,2021,12,3,0
2850,1002790439,10299453,147367,Midtown,(02) Central Tuscaloosa City,Wood Manor,University Place,University Place,Central,260000,0.32,2351,1967,0,4,3.5,0.5,0,,0,1,0,1,2,1,1,2351,1,4,1/12/2022,2022,1,3,0
2852,1003540913,10301720,147459,Midtown,(02) Central Tuscaloosa City,The Village At Brook Meadows,University Place,University Place,Northridge,178000,0,1856,1999,0,3,3,0,0,,0,0,0,0,0,1,0,1856,2,4,1/7/2022,2022,1,3,0
2853,1004069379,10303810,147527,North of River,(01) North of the River City,Highgrove,Rock Quarry,Northridge,Northridge,679852,0,3528,2021,0,4,4,0,0,,0,0,0,0,0,1,1,3528,2,4,12/15/2021,2021,12,9,6
2854,1004093847,10303274,147508,North of River,(08) North Tuscaloosa County,Lakeland Hills,Walker,Northside,Northside,279900,1,1844,2006,0,2,2,0,0,,0,1,1,0,2,1,0,1844,1,3,1/20/2022,2022,1,7,6
2856,1004261803,10306664,147630,South Tuscaloosa,(11) South Tuscaloosa County,Quail Ridge,Englewood,Hillcrest Jr,Hillcrest,233000,0,1680,2006,0,2,2,0,0,,0,1,1,0,2,1,1,1680,1,3,2/2/2022,2022,2,6,5
2857,1004390092,10306503,147626,Northport City,(06) Northport City,Northcreek Gardens,Crestmont,Echols,Tuscaloosa County,180000,0,1261,2005,0,2,2,0,0,,0,1,0,1,1,1,0,1261,1,3,2/4/2022,2022,2,5,5
2858,1004421032,10308167,147688,County South,(10) East Tuscaloosa County,Stoneridge,Brookwood,Brookwood,Brookwood,170000,0,1141,2005,0,2,2,0,0,,0,1,1,0,2,0,0,1141,1,3,2/17/2022,2022,2,4,4
2859,1004466136,10308817,147708,South Tuscaloosa,(11) South Tuscaloosa County,,Maxwell,Duncanville,Hillcrest,227500,2,1844,1979,0,4,3.5,0.5,0,,0,0,0,1,0,1,0,1844,1,3,2/11/2022,2022,2,5,5
2862,1008385436,10312391,147831,County South,(10) East Tuscaloosa County,Brookstone,Brookwood,Brookwood,Brookwood,206000,0,1360,2006,0,2,2,0,0,,0,1,1,0,2,0,0,1360,1,3,2/4/2022,2022,2,4,4
2863,1008395304,10312461,147836,Northport City,(06) Northport City,Vestavia Hills,Vestavia,Collins Riverside,Tuscaloosa County,242400,0,1643,1978,1,2,2,0,0,,0,1,1,0,2,1,0,1643,0,3,2/25/2022,2022,2,7,3
2864,1008520677,10313561,147874,South Tuscaloosa,(11) South Tuscaloosa County,Quail Ridge,Englewood,Hillcrest Jr,Hillcrest,220000,0.15,1542,2012,0,2,2,0,0,,0,1,0,0,2,1,0,1542,1,3,2/17/2022,2022,2,6,5
2866,1009379560,10314047,147893,North of River,(01) North of the River City,The Townes Of North River,Rock Quarry,Northridge,Northridge,506000,0.19,2127,2017,0,3,3,0,0,,0,1,1,0,3,1,0,2127,1,3,2/25/2022,2022,2,9,6
2867,1012017531,10316692,147971,County South,(10) East Tuscaloosa County,Brookstone,Brookwood,Brookwood,Brookwood,276800,0,1752,2007,0,2,2,0,0,,0,1,1,0,2,0,0,1752,1,3,2/28/2022,2022,2,4,4
2868,1012007055,10316977,147980,County South,(10) East Tuscaloosa County,Wedgewood,Brookwood,Brookwood,Brookwood,156000,0.42,1009,1995,0,1,1,0,0,,0,0,0,1,0,0,0,1009,1,3,2/28/2022,2022,2,4,4
2869,1012171947,10317046,147981,South Tuscaloosa,(11) South Tuscaloosa County,Englewood Gardens,Englewood,Hillcrest Jr,Hillcrest,188000,0,1445,2005,0,2,2,0,0,,0,1,1,0,2,1,0,1445,1,3,2/28/2022,2022,2,6,5
2870,1012175748,10316613,147963,East Tuscaloosa,(03) East Tuscaloosa City,Cross Creek,Arcadia,Eastwood,Bryant,229900,0,1803,2004,0,2,2,0,0,,0,1,1,0,2,1,0,1803,1,3,2/24/2022,2022,2,4,4
2871,1012185936,10316620,147964,Northport City,(08) North Tuscaloosa County,Forest Glen Gardens,Huntington,Echols,Tuscaloosa County,311700,0,1726,2009,0,2,2,0,0,,0,1,1,0,2,1,0,1726,1,3,3/7/2022,2022,3,6,5
2872,1012273100,10317548,147996,South Tuscaloosa,(11) South Tuscaloosa County,Braelin Village,Englewood,Hillcrest Jr,Hillcrest,210000,0,1353,2009,0,2,2,0,0,,0,1,1,0,2,0,0,1353,1,3,3/14/2022,2022,3,6,5
2873,1012289765,10320023,148089,Northport City,(08) North Tuscaloosa County,Clear Creek Colony,Huntington,Echols,Tuscaloosa County,289900,0.21,1695,2006,0,2,2,0,0,,0,0,0,0,0,1,1,1695,1,3,3/9/2022,2022,3,6,5
2874,1013002791,10321402,148139,Northport City,(06) Northport City,Buckhead,Flatwoods,Collins Riverside,Tuscaloosa County,216000,0,1706,1993,0,2,2,0,0,,0,1,1,0,2,0,0,1706,1,3,3/4/2022,2022,3,4,3
2877,1013235342,10322367,148186,County North,(09) West Tuscaloosa County,,Buhl,Sipsey Valley,Sipsey Valley,138500,0,1664,2007,0,2,2,0,0,,0,1,0,1,2,0,0,1664,1,3,3/11/2022,2022,3,6,6
2879,1013275192,10323426,148220,East Tuscaloosa,(03) East Tuscaloosa City,,Cottondale,Davis Emerson,Holt,91000,1.12,1080,1968,0,1,1,0,0,,0,1,0,1,1,1,1,1080,1,3,3/25/2022,2022,3,5,3
2880,1013309036,10323699,148235,Northport City,(08) North Tuscaloosa County,Bristol Park,Huntington,Echols,Tuscaloosa County,457000,0,2167,2019,0,3,3,0,0,,0,1,1,0,0,1,1,2167,1,4,3/11/2022,2022,3,6,5
2881,1013337362,10325340,148303,Northport City,(06) Northport City,Greenbriar Place,Vestavia,Collins Riverside,Tuscaloosa County,345000,0,1867,2006,0,2,2,0,0,,0,0,0,0,0,1,0,1867,1,3,3/17/2022,2022,3,7,3
2882,1013342686,10323722,148236,Northport City,(08) North Tuscaloosa County,Clear Creek Colony,Huntington,Echols,Tuscaloosa County,400000,0,2675,2005,0,3,2.5,0.5,0,,0,1,1,0,3,1,0,2675,2,5,4/1/2022,2022,4,6,5
2883,1013489027,10325392,148309,Northport City,(08) North Tuscaloosa County,The Summit,Flatwoods,Echols,Tuscaloosa County,350000,0,2125,2008,0,2,2,0,0,,0,1,1,0,0,1,0,2125,1,4,3/17/2022,2022,3,4,5
2884,1013494937,10325641,148320,Northport City,(06) Northport City,Clear Creek Colony,Huntington,Echols,Tuscaloosa County,233000,0,1385,1997,0,2,2,0,0,,0,1,0,0,0,1,0,1385,1,3,3/24/2022,2022,3,6,5
2885,1013534049,10324395,148277,North of River,(01) North of the River City,The Oaks,Verner,Northridge,Northridge,359500,0,1897,2001,0,2,2,0,0,,0,0,0,0,0,1,1,1897,1,3,3/18/2022,2022,3,7,6
2886,1013536927,10325334,148300,South Tuscaloosa,(11) South Tuscaloosa County,Village At Magnolia,Englewood,Hillcrest Jr,Hillcrest,227000,0,1581,2001,0,2,2,0,0,,0,1,1,0,2,1,1,1581,1,3,3/18/2022,2022,3,6,5
2887,1013611874,10327551,148385,Northport City,(06) Northport City,Northwood Lake,Vestavia,Collins Riverside,Tuscaloosa County,246000,0,1830,1970,0,2,2,0,0,LakePrivileges,0,0,0,0,0,1,1,1830,1,4,3/25/2022,2022,3,7,3
2888,1014032836,10328880,148430,North of River,(08) North Tuscaloosa County,North River Shores,Walker,Northside,Northside,255000,0.46,1401,1999,0,2,2,0,0,,0,0,0,0,0,1,0,1401,1,3,3/24/2022,2022,3,7,6
2889,1014036253,10328830,148428,South Tuscaloosa,(11) South Tuscaloosa County,Hinton Gardens,Englewood,Hillcrest Jr,Hillcrest,272900,0,1811,2011,0,2,2,0,0,,0,0,0,0,0,1,0,1811,1,3,3/18/2022,2022,3,6,5
2890,1014044761,10327413,148382,North of River,(01) North of the River City,Heritage Hills,Verner,Northridge,Northridge,393000,0,2620,1972,0,3,3,0,0,,0,1,1,0,2,1,1,2620,1,4,3/4/2022,2022,3,7,6
2891,1014073658,10329342,148463,County South,(09) West Tuscaloosa County,Stormy Acres,Myrtlewood,Sipsey Valley,Sipsey Valley,160000,0,1100,2005,0,2,2,0,0,,0,0,0,0,0,0,0,1100,1,3,3/24/2022,2022,3,7,6
2892,1014080739,10330283,148495,Northport City,(08) North Tuscaloosa County,Hidden Meadows,Huntington,Echols,Tuscaloosa County,227000,0,1318,2008,0,2,2,0,0,,0,1,1,0,1,1,1,1318,1,3,3/24/2022,2022,3,6,5
2893,1014081278,10330041,148474,Northport City,(06) Northport City,Frank Pennington,Crestmont,Echols,Tuscaloosa County,206000,0.2,1386,1955,0,1,1,0,0,,0,1,0,1,1,1,0,1386,1,3,3/25/2022,2022,3,5,5
2894,1014081958,10330106,148480,North of River,(01) North of the River City,Reston Place,Verner,Northridge,Northridge,297000,0,1609,1984,0,2,2,0,0,,0,1,1,0,2,1,0,1609,1,3,3/23/2022,2022,3,7,6
2895,1014107510,10330893,148529,Alberta,(02) Central Tuscaloosa City,Capstone Quarters,Alberta,Northridge,Northridge,138000,0,882,2006,0,2,2,0,0,,0,0,0,0,0,0,0,882,1,2,3/30/2022,2022,3,5,6
2896,1014125601,10331524,148544,Midtown,(03) East Tuscaloosa City,Cedar Knoll,Arcadia,Eastwood,Bryant,194900,0,1394,1950,0,2,2,0,0,,0,0,0,0,0,0,0,1394,1,3,3/28/2022,2022,3,4,4
2898,1014129570,10331681,148553,East Tuscaloosa,(03) East Tuscaloosa City,Willow Ridge,Woodland Forest,Eastwood,Bryant,201000,0,1409,2003,0,2,2,0,0,,0,1,1,0,2,1,0,1409,1,3,4/21/2022,2022,4,3,4
2900,1014170999,10331476,148542,County South,(11) South Tuscaloosa County,Country Crossing,Big Sandy,Duncanville,Hillcrest,164000,0,1158,2006,0,2,2,0,0,,0,1,1,0,0,0,0,1158,1,3,4/15/2022,2022,4,6,5
2901,1014172789,10332062,148561,Midtown,(05) South East Tuscaloosa City,Southwood,Skyland,Eastwood,Bryant,175000,0,1699,1960,0,2,2,0,0,,0,0,0,1,0,1,0,1699,1,3,3/28/2022,2022,3,4,4
2902,1014265372,10335328,148686,Northport City,(06) Northport City,,Flatwoods,Collins Riverside,Tuscaloosa County,72000,1.6,1175,1965,0,1,1,0,0,,0,0,0,1,0,0,0,1175,1,2,3/10/2022,2022,3,4,3
2903,1014269542,10335039,148672,Northport City,(06) Northport City,Forestbrook,Crestmont,Echols,Tuscaloosa County,249900,0,1898,1980,0,2,2,0,0,,0,1,1,0,2,1,0,1898,1,4,4/8/2022,2022,4,5,5
2904,1014302685,10336360,148718,North of River,(01) North of the River City,Reston Place,Verner,Northridge,Northridge,304000,0,1500,1985,0,2,2,0,0,,0,1,1,0,2,1,1,1500,1,3,3/21/2022,2022,3,7,6
2905,1014321448,10336774,148728,County North,(08) North Tuscaloosa County,Stoneridge,Walker,Northside,Northside,240000,1.1,1452,2003,0,2,2,0,0,,0,1,0,0,2,1,1,1452,1,3,4/5/2022,2022,4,7,6
2906,1014370278,10338117,148763,County South,(09) West Tuscaloosa County,Stormy Acres,Myrtlewood,Sipsey Valley,Sipsey Valley,164000,0,1206,2006,0,2,2,0,0,,0,0,0,0,0,0,0,1206,1,3,3/30/2022,2022,3,7,6
2907,1014381937,10337557,148756,Northport City,(06) Northport City,Leland,Vestavia,Echols,Tuscaloosa County,170000,1.88,1792,1958,1,1,1,0,0,,0,1,1,0,1,0,0,1792,1,3,3/21/2022,2022,3,7,5
2908,1014402261,10339006,148782,South Tuscaloosa,(11) South Tuscaloosa County,Braelin Village,Englewood,Hillcrest Jr,Hillcrest,218000,0,1415,2009,0,2,2,0,0,,0,1,1,0,0,0,0,1415,1,3,4/12/2022,2022,4,6,5
2909,1014405254,10339097,148787,County South,(11) South Tuscaloosa County,Southern Breeze,Big Sandy,Duncanville,Hillcrest,562000,2.5,3151,2016,0,3,3,0,0,,0,1,1,0,3,1,0,3151,2,4,4/18/2022,2022,4,6,5
2911,1014511002,10339745,148815,Northport City,(08) North Tuscaloosa County,Clear Creek Colony,Huntington,Echols,Tuscaloosa County,295000,0,1874,2007,0,2,2,0,0,,0,1,1,0,0,1,0,1874,1,3,4/18/2022,2022,4,6,5
2912,1014512630,10341014,148864,County South,(11) South Tuscaloosa County,Marion Oaks,Big Sandy,Duncanville,Hillcrest,175000,0,1334,1977,0,2,2,0,0,,0,0,0,1,0,1,0,1334,1,3,4/29/2022,2022,4,6,5
2913,1014579030,10340095,148824,North of River,(01) North of the River City,Waterfall,Rock Quarry,Northridge,Northridge,680000,0,3137,2017,0,5,4.5,0.5,0,,0,1,1,0,3,1,0,3137,0,4,4/15/2022,2022,4,9,6
2915,1014581248,10343346,148952,Midtown,(03) East Tuscaloosa City,Camellia Park,University Place,Westlawn,Central,189000,0,1446,1976,0,2,2,0,0,,0,0,0,0,0,1,0,1446,1,3,3/24/2022,2022,3,3,0
2916,1014600286,10333121,148603,East Tuscaloosa,(03) East Tuscaloosa City,Willow Ridge,Woodland Forest,Eastwood,Bryant,205000,0,1429,2003,0,3,2.5,0.5,0,,0,0,0,0,0,1,0,1429,2,3,4/28/2022,2022,4,3,4
2917,1014606026,10343774,148970,Northport PJ,(06) Northport City,The Arbor,Huntington,Echols,Tuscaloosa County,275000,0,1844,2004,0,2,2,0,0,,0,1,1,0,2,1,1,1844,1,3,4/15/2022,2022,4,6,5
2918,1014620713,10343769,148969,Northport City,(06) Northport City,Bristol Park,Huntington,Echols,Tuscaloosa County,415000,0,2234,2016,0,3,3,0,0,,0,1,1,0,0,1,0,2234,1,4,4/25/2022,2022,4,6,5
2919,1014687627,10345010,149017,Northport City,(06) Northport City,Archwood,Vestavia,Collins Riverside,Tuscaloosa County,255000,0,1595,1989,0,2,2,0,0,,0,1,0,1,2,1,1,1595,1,3,4/29/2022,2022,4,7,3
2920,1014777326,10345134,149020,South Tuscaloosa,(11) South Tuscaloosa County,Inverness Gardens,Englewood,Hillcrest Jr,Hillcrest,220000,0,1440,1999,0,2,2,0,0,,0,1,1,0,1,1,1,1440,1,3,4/27/2022,2022,4,6,5
2921,1014778437,10345083,149019,East Tuscaloosa,(05) South East Tuscaloosa City,Covington Villas,Woodland Forest,Eastwood,Bryant,171150,0,1378,2001,0,2,2,0,0,,0,0,0,0,0,1,0,1378,1,3,4/12/2022,2022,4,3,4
2922,1014780727,10347761,149109,North of River,(01) North of the River City,North Hampton,Verner,Northridge,Northridge,470000,0,2713,1987,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,2713,2,4,5/5/2022,2022,5,7,6
2923,1014821381,10348704,149154,South Tuscaloosa,(11) South Tuscaloosa County,Ridge Haven,Englewood,Hillcrest Jr,Hillcrest,370000,0,3054,2003,0,3,2.5,0.5,0,,0,1,1,0,2,1,0,3054,2,4,5/4/2022,2022,5,6,5
2924,1014834095,10347770,149110,South Tuscaloosa,(11) South Tuscaloosa County,Country Oaks,Englewood,Hillcrest Jr,Hillcrest,239000,0,1778,1983,0,2,2,0,0,,0,1,1,0,2,1,0,1778,1,3,4/29/2022,2022,4,6,5
2925,1014910743,10349896,149196,North of River,(01) North of the River City,Riverchase,Verner,Northridge,Northridge,579900,0,3296,1989,0,4,3.5,0.5,0,,0,1,1,0,0,1,0,3296,2,4,5/18/2022,2022,5,7,6
2926,1014943195,10350996,149226,South Tuscaloosa,(05) South East Tuscaloosa City,Diamond Ridge,Woodland Forest,Eastwood,Bryant,217000,0.1,1401,2004,0,2,2,0,0,,0,0,0,0,0,1,1,1401,1,3,5/20/2022,2022,5,3,4
2928,1015010964,10351104,149232,University,(02) Central Tuscaloosa City,University Downs Condos,University Place,University Place,Northridge,125000,0,708,1996,0,1,1,0,0,,0,0,0,0,0,0,0,708,1,1,4/18/2022,2022,4,3,0
2929,1015095720,10354319,149336,Northport City,(06) Northport City,Harper,Crestmont,Echols,Tuscaloosa County,225000,0.66,1755,1964,1,2,2,0,0,,0,0,0,0,0,0,0,1755,1,3,5/9/2022,2022,5,5,5
2930,1015099687,10354464,149339,Northport City,(08) North Tuscaloosa County,Clear Creek Colony,Huntington,Echols,Tuscaloosa County,250900,0,1448,2000,0,2,2,0,0,,0,0,0,0,0,1,0,1448,1,3,5/20/2022,2022,5,6,5
2931,1015115506,10354534,149342,South Tuscaloosa,(11) South Tuscaloosa County,Village At Magnolia,Englewood,Hillcrest Jr,Hillcrest,163625,0,1206,2004,0,2,2,0,0,,0,0,0,0,0,1,0,1206,1,2,5/19/2022,2022,5,6,5
2932,1015117110,10354893,149360,Northport City,(06) Northport City,Clear Creek Colony,Huntington,Echols,Tuscaloosa County,237000,0,1166,1997,0,2,2,0,0,,0,1,0,0,0,1,0,1166,1,3,4/29/2022,2022,4,6,5
2933,1015136050,10354536,149344,Midtown,(02) Central Tuscaloosa City,Parkwood,University Place,University Place,Central,232500,0,1886,1960,0,3,3,0,0,,0,1,1,0,1,0,0,1886,1,4,5/6/2022,2022,5,3,0
2934,1015212723,10356530,149416,University,(02) Central Tuscaloosa City,University Downs Condos,University Place,University Place,Central,116000,0,708,1991,0,1,1,0,0,,0,0,0,0,0,0,0,708,1,1,5/16/2022,2022,5,3,0
2935,1015216901,10355386,149371,Alberta,(03) East Tuscaloosa City,Austin,Alberta,Eastwood,Bryant,217500,0,2328,1940,1,3,2.5,0.5,0,,0,0,0,0,0,1,1,2328,2,3,6/6/2022,2022,6,5,4
2936,1015223839,10356269,149407,Midtown,(02) Central Tuscaloosa City,Parkwood,University Place,University Place,Central,167900,0,1506,1960,0,1,1,0,0,,0,0,0,1,0,0,0,1506,1,3,5/6/2022,2022,5,3,0
2937,1015269496,10357831,149457,County South,(11) South Tuscaloosa County,Waterbury,Big Sandy,Hillcrest Jr,Hillcrest,165000,0,1352,2006,0,2,2,0,0,,0,0,0,0,0,1,1,1352,1,3,5/20/2022,2022,5,6,5
2938,1015289658,10357937,149458,North of River,(08) North Tuscaloosa County,,Huntington,Echols,Tuscaloosa County,327000,0,1682,1989,0,2,2,0,0,,0,1,0,0,2,1,0,1682,1,3,5/19/2022,2022,5,6,5
2939,1015303284,10357671,149448,South Tuscaloosa,(11) South Tuscaloosa County,Fields Crossing,Englewood,Hillcrest Jr,Hillcrest,209900,0,1314,2015,0,2,2,0,0,,0,1,1,0,0,0,0,1314,1,3,5/10/2022,2022,5,6,5
2941,1015332629,10358967,149499,Northport City,(06) Northport City,Leland,Vestavia,Collins Riverside,Tuscaloosa County,399900,0,2704,1960,0,2,2,0,0,,0,0,0,0,0,0,0,2704,1,3,6/21/2022,2022,6,7,3
2942,1015526276,10359790,149534,South Tuscaloosa,(11) South Tuscaloosa County,Hillcrest Meadows,Englewood,Hillcrest Jr,Hillcrest,275000,0,1888,1995,0,2,2,0,0,,0,1,1,0,2,1,0,1888,1,3,5/20/2022,2022,5,6,5
2943,1015526861,10360124,149547,South Tuscaloosa,(03) East Tuscaloosa City,Alpine Meadows,Woodland Forest,Eastwood,Bryant,172000,0,1150,2001,0,2,2,0,0,,0,0,0,1,0,1,0,1150,1,3,5/19/2022,2022,5,3,4
2944,1015533380,10359954,149541,Northport City,(06) Northport City,Rosewood,Flatwoods,Echols,Tuscaloosa County,284900,0,1834,2012,0,2,2,0,0,,0,0,0,0,0,1,1,1834,1,4,5/18/2022,2022,5,4,5
2945,1015572882,10361395,149590,East Tuscaloosa,(05) South East Tuscaloosa City,High Pointe,Holt,Davis Emerson,Holt,689900,0,2583,1946,0,2,2,0,0,,0,0,0,0,0,0,0,2583,0,3,4/15/2022,2022,4,2,3
2947,1015598129,10361523,149597,South Tuscaloosa,(11) South Tuscaloosa County,Laurel Wood,Englewood,Hillcrest Jr,Hillcrest,315000,0,2375,1995,0,3,2.5,0.5,0,,0,1,1,0,2,1,1,2375,1,4,6/17/2022,2022,6,6,5
2948,1015609750,10361644,149602,South Tuscaloosa,(05) South East Tuscaloosa City,The Woodlands,Woodland Forest,Eastwood,Bryant,214900,0,1496,1996,0,2,2,0,0,,0,1,1,0,2,1,0,1496,1,3,5/25/2022,2022,5,3,4
2949,1015640580,10362742,149632,South Tuscaloosa,(11) South Tuscaloosa County,Hinton Gardens,Englewood,Hillcrest Jr,Hillcrest,296900,0,1750,2016,0,2,2,0,0,,0,1,0,0,0,1,0,1750,1,3,5/23/2022,2022,5,6,5
2950,1015650550,10363095,149649,East Tuscaloosa,(03) East Tuscaloosa City,Staffords,Arcadia,Eastwood,Bryant,185000,0,1218,1983,0,2,2,0,0,,0,0,0,1,0,1,0,1218,1,3,6/13/2022,2022,6,4,4
2952,1015729828,10365346,149735,Northport PJ,(06) Northport City,Autumnwood,Huntington,Echols,Tuscaloosa County,360000,0,2023,2013,0,3,2.5,0.5,0,,0,1,1,0,0,1,0,2023,1,4,6/3/2022,2022,6,6,5
2953,1015736938,10365349,149736,North of River,(01) North of the River City,The Townes Of North River,Rock Quarry,Northridge,Northridge,930000,0,4265,2017,0,3,3,0,0,,0,0,0,0,0,1,0,4265,2,4,6/30/2022,2022,6,9,6
2954,1015784378,10365163,149722,County South,(09) West Tuscaloosa County,Wells Creek,Myrtlewood,Sipsey Valley,Sipsey Valley,257400,0,1694,2018,0,2,2,0,0,,0,0,0,0,0,0,0,1694,1,4,5/27/2022,2022,5,7,6
2955,1015842020,10365906,149751,Alberta,(02) Central Tuscaloosa City,Capstone Quarters,Central,Eastwood,Bryant,129900,0,633,2006,0,1,1,0,0,,0,0,0,0,0,0,0,633,0,1,5/13/2022,2022,5,3,4
2956,1015848841,10366844,149778,South Tuscaloosa,(11) South Tuscaloosa County,Fields Crossing,Englewood,Hillcrest Jr,Hillcrest,303395,0,1774,2022,0,2,2,0,0,,0,0,0,0,0,0,0,1774,1,4,6/10/2022,2022,6,6,5
2957,1015847092,10366793,149776,South Tuscaloosa,(10) East Tuscaloosa County,Torri Park,Cottondale,Davis Emerson,Holt,179900,0.58,1232,2009,0,2,2,0,0,,0,1,0,1,1,0,0,1232,1,3,5/27/2022,2022,5,5,3
2959,1015888642,10367865,149813,South Tuscaloosa,(03) East Tuscaloosa City,Dearing Downs,Woodland Forest,Eastwood,Bryant,306000,0,2204,1991,0,2,2,0,0,,0,0,0,0,0,1,1,2204,1,4,5/26/2022,2022,5,3,4
2960,1015883219,10367375,149800,South Tuscaloosa,(11) South Tuscaloosa County,Laurel Wood,Englewood,Hillcrest Jr,Hillcrest,450000,0,2660,1994,0,3,2.5,0.5,0,,1,1,1,0,2,1,0,2660,1,4,5/31/2022,2022,5,6,5
2961,1016142753,10370671,149911,Northport City,(06) Northport City,William D Strickland,Vestavia,Collins Riverside,Tuscaloosa County,179900,0,1350,1963,1,2,1.5,0.5,0,,0,1,0,1,2,1,2,1350,1,3,5/18/2022,2022,5,7,3
2962,1016230258,10373043,150005,Northport City,(06) Northport City,Windsong,Crestmont,Collins Riverside,Tuscaloosa County,220000,0,1314,1988,0,2,2,0,0,,0,1,0,0,1,0,0,1314,2,2,5/23/2022,2022,5,5,3
2963,1016285032,10374173,150045,Northport City,(06) Northport City,Highland Park,Flatwoods,Echols,Tuscaloosa County,253000,0,1355,2006,0,2,2,0,0,,0,1,1,0,2,1,1,1355,1,3,6/10/2022,2022,6,4,5
